experiment_id,condition,seed,metric,value,analysis_scope
D1_SLEEPEDF_TO_ISRUC,C2,2026,recall_N2,0.6157119136571192,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,recall_N3,0.01820250284414107,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,recall_REM,0.7095498783454988,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_nominal_coverage_0.10,0.9,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_empirical_coverage_0.10,0.994237711746737,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_coverage_gap_0.10,-0.09423771174673701,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_mean_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_median_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_singleton_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_empty_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_nominal_coverage_0.05,0.95,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_empirical_coverage_0.05,0.994237711746737,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_coverage_gap_0.05,-0.044237711746737074,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_mean_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_median_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_singleton_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,APS_empty_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,MULTI_SEED_MEAN,macro-F1,0.4662658916578722,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,MULTI_SEED_MEAN,NLL,0.6795648008328651,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,MULTI_SEED_MEAN,Brier,0.3592134388400295,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,MULTI_SEED_MEAN,error_AUROC,0.8160013800713969,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,MULTI_SEED_MEAN,error_AUPRC,0.5295367236541537,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,MULTI_SEED_MEAN,AURC,0.09406260615611405,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,macro-F1,0.5985420512744529,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,balanced_accuracy,0.5890914757269481,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,NLL,1.0756140556506288,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,Brier,0.4959600385430224,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,ECE,0.1306080836175436,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,adaptive_ECE,0.13060808361754359,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,classwise_ECE,0.0699909793742683,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,error_AUROC,0.7331291349996559,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,error_AUPRC,0.5421309593256358,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,AURC,0.17986940204352805,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,risk@0.95,0.3289096844909072,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,selective_macro_f1@0.95,0.605032462088498,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,actual_coverage@0.95,0.9500067180222143,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,risk@0.90,0.31528595065998183,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,selective_macro_f1@0.90,0.607942293906305,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,actual_coverage@0.90,0.9000022393407381,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,risk@0.80,0.2858082575227432,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,selective_macro_f1@0.80,0.6161819971200749,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,actual_coverage@0.80,0.8000044786814762,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,risk@0.70,0.25485052544026615,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,selective_macro_f1@0.70,0.6225015834297555,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,actual_coverage@0.70,0.7000067180222143,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,risk@0.50,0.18631314940881405,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,selective_macro_f1@0.50,0.6487931122526558,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,actual_coverage@0.50,0.5,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,recall_Wake,0.946438188494492,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,recall_N1,0.2216710182767624,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,recall_N2,0.8082993438552935,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,recall_N3,0.4449716468001389,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,recall_REM,0.5240771812080537,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_nominal_coverage_0.10,0.9,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_empirical_coverage_0.10,0.9841790576854174,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_coverage_gap_0.10,-0.08417905768541734,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_mean_set_size_0.10,3.9793532783948407,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_median_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_singleton_fraction_0.10,0.0001231637405947689,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_empty_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_nominal_coverage_0.05,0.95,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_empirical_coverage_0.05,0.9841790576854174,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_coverage_gap_0.05,-0.0341790576854174,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_mean_set_size_0.05,3.9906395557147976,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_median_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_singleton_fraction_0.05,0.00011196703690433536,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,17,APS_empty_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,macro-F1,0.5962037942812939,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,balanced_accuracy,0.5891946544014492,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,NLL,1.0302499587725162,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,Brier,0.4906770002666624,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,ECE,0.12602593468848305,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,adaptive_ECE,0.12552784407747908,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,classwise_ECE,0.06289547877072292,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,error_AUROC,0.7236348649583237,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,error_AUPRC,0.5302178695299987,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,AURC,0.18290700554299674,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,risk@0.95,0.3232170848704138,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,selective_macro_f1@0.95,0.5993714046312838,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,actual_coverage@0.95,0.9500067180222143,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,risk@0.90,0.3084559784028564,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,selective_macro_f1@0.90,0.600918509691424,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,actual_coverage@0.90,0.9000022393407381,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,risk@0.80,0.2787963610916725,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,selective_macro_f1@0.80,0.6055500344927849,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,actual_coverage@0.80,0.8000044786814762,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,risk@0.70,0.2514435611574081,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,selective_macro_f1@0.70,0.6133905596014413,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,actual_coverage@0.70,0.7000067180222143,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,risk@0.50,0.19166517377284129,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,selective_macro_f1@0.50,0.644040374282,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,actual_coverage@0.50,0.5,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,recall_Wake,0.9044308445532436,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,recall_N1,0.1804177545691906,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,recall_N2,0.8684873204468877,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,recall_N3,0.42199976854530724,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,recall_REM,0.5706375838926174,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_nominal_coverage_0.10,0.9,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_empirical_coverage_0.10,0.9878403797921892,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_coverage_gap_0.10,-0.08784037979218917,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_mean_set_size_0.10,3.9990594768900034,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_median_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_singleton_fraction_0.10,0.00010077033321390182,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_empty_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_nominal_coverage_0.05,0.95,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_empirical_coverage_0.05,0.9878403797921892,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_coverage_gap_0.05,-0.03784037979218924,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_mean_set_size_0.05,3.9994401648154785,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_median_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_singleton_fraction_0.05,4.478681476173414e-05,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,42,APS_empty_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,macro-F1,0.5899503118580673,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,balanced_accuracy,0.5872848992947522,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,NLL,1.1768150367067651,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,Brier,0.5196715821232291,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,ECE,0.13240157789170365,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,adaptive_ECE,0.13235872470051196,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,classwise_ECE,0.06693826359284527,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,error_AUROC,0.7230844741433159,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,error_AUPRC,0.5495439239505282,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,AURC,0.20160424352563897,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,risk@0.95,0.347071788042005,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,selective_macro_f1@0.95,0.59527230946619,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,actual_coverage@0.95,0.9500067180222143,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,risk@0.90,0.3342580958186636,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,selective_macro_f1@0.90,0.5971098116150197,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,actual_coverage@0.90,0.9000022393407381,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,risk@0.80,0.30601819454163753,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,selective_macro_f1@0.80,0.6082803780506253,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,actual_coverage@0.80,0.8000044786814762,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,risk@0.70,0.27466850077576416,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,selective_macro_f1@0.70,0.6216740880738462,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,actual_coverage@0.70,0.7000067180222143,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,risk@0.50,0.20268273020422786,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,selective_macro_f1@0.50,0.6407419443886658,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,actual_coverage@0.50,0.5,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,recall_Wake,0.9001223990208078,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,recall_N1,0.28720626631853785,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,recall_N2,0.774676361056925,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,recall_N3,0.3580604096748062,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,recall_REM,0.6163590604026845,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_nominal_coverage_0.10,0.9,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_empirical_coverage_0.10,0.9675407560014332,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_coverage_gap_0.10,-0.06754075600143317,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_mean_set_size_0.10,3.9871013973486207,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_median_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_singleton_fraction_0.10,4.478681476173414e-05,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_empty_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_nominal_coverage_0.05,0.95,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_empirical_coverage_0.05,0.9675407560014332,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_coverage_gap_0.05,-0.017540756001433233,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_mean_set_size_0.05,3.99767108563239,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_median_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_singleton_fraction_0.05,4.478681476173414e-05,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,2026,APS_empty_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,MULTI_SEED_MEAN,macro-F1,0.5948987191379381,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,MULTI_SEED_MEAN,NLL,1.0942263503766367,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,MULTI_SEED_MEAN,Brier,0.5021028736443046,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,MULTI_SEED_MEAN,error_AUROC,0.7266161580337651,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,MULTI_SEED_MEAN,error_AUPRC,0.5406309176020543,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C3,MULTI_SEED_MEAN,AURC,0.1881268837040546,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,macro-F1,0.5169987322832309,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,balanced_accuracy,0.5433104552354264,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,NLL,1.087970311038856,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,Brier,0.5483639722494854,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,ECE,0.1228485508434107,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,adaptive_ECE,0.1228485508434107,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,classwise_ECE,0.06789937677001137,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,error_AUROC,0.7041526854476696,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,error_AUPRC,0.5732065064790216,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,AURC,0.23809188836991058,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,risk@0.95,0.37918842151166215,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,selective_macro_f1@0.95,0.5135401928409807,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,actual_coverage@0.95,0.9500067180222143,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,risk@0.90,0.36493698759657134,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,selective_macro_f1@0.90,0.5149886646649079,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,actual_coverage@0.90,0.9000022393407381,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,risk@0.80,0.33769069279216235,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,selective_macro_f1@0.80,0.5293930426197695,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,actual_coverage@0.80,0.8000044786814762,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,risk@0.70,0.31153729266303043,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,selective_macro_f1@0.70,0.5469860757239562,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,actual_coverage@0.70,0.7000067180222143,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,risk@0.50,0.2520601934790398,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,selective_macro_f1@0.50,0.5780528441459409,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,actual_coverage@0.50,0.5,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,recall_Wake,0.9128518971848225,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,recall_N1,0.08163620539599652,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,recall_N2,0.7625465508068806,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,recall_N3,0.3012961462793658,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,recall_REM,0.6582214765100671,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,APS_nominal_coverage_0.10,0.9,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,APS_empirical_coverage_0.10,0.983831959871014,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,APS_coverage_gap_0.10,-0.083831959871014,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,APS_mean_set_size_0.10,3.999944016481548,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C4,17,APS_median_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
