experiment_id,condition,seed,true_stage,predicted_stage,row_normalized_probability,count,analysis_scope
D2_ISRUC_TO_SLEEPEDF,C2,17,Wake,N2,0.34350096180269307,1250,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,Wake,N3,0.026380873866446827,96,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,Wake,REM,0.2080241824677109,757,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N1,Wake,0.02035928143712575,34,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N1,N1,0.2508982035928144,419,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N1,N2,0.6119760479041916,1022,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N1,N3,0.04311377245508982,72,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N1,REM,0.07365269461077845,123,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N2,Wake,0.06711583311738792,259,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N2,N1,0.04949468774293859,191,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N2,N2,0.7211712878984193,2783,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N2,N3,0.13552733868877948,523,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N2,REM,0.026690852552474734,103,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N3,Wake,0.03850425768233987,104,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N3,N1,0.0,0,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N3,N2,0.16031099592743428,433,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N3,N3,0.7993335801554979,2159,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,N3,REM,0.0018511662347278786,5,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,REM,Wake,0.06852497096399536,118,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,REM,N1,0.11440185830429733,197,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,REM,N2,0.3159117305458769,544,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,REM,N3,0.009872241579558653,17,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,17,REM,REM,0.4912891986062718,846,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,Wake,Wake,0.25748832096729873,937,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,Wake,N1,0.2767243748282495,1007,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,Wake,N2,0.15333882934872217,558,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,Wake,N3,0.009618026930475405,35,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,Wake,REM,0.3028304479252542,1102,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N1,Wake,0.02155688622754491,36,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N1,N1,0.4808383233532934,803,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N1,N2,0.3502994011976048,585,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N1,N3,0.011377245508982036,19,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N1,REM,0.13592814371257486,227,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N2,Wake,0.05597305001295672,216,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N2,N1,0.19797875097175435,764,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N2,N2,0.5866804871728427,2264,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N2,N3,0.07178025395180099,277,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N2,REM,0.08758745789064525,338,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N3,Wake,0.045538689374305816,123,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N3,N1,0.012217697149203998,33,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N3,N2,0.2639763050721955,713,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N3,N3,0.6693817104776009,1808,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,N3,REM,0.008885597926693817,24,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,REM,Wake,0.050522648083623695,87,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,REM,N1,0.20150987224157957,347,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,REM,N2,0.148664343786295,256,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,REM,N3,0.003484320557491289,6,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,42,REM,REM,0.5958188153310104,1026,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,Wake,Wake,0.2822203902170926,1027,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,Wake,N1,0.07996702390766694,291,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,Wake,N2,0.36356141797197034,1323,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,Wake,N3,0.035174498488595766,128,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,Wake,REM,0.23907666941467437,870,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N1,Wake,0.031137724550898204,52,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N1,N1,0.18083832335329342,302,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N1,N2,0.6347305389221557,1060,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N1,N3,0.05748502994011976,96,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N1,REM,0.09580838323353294,160,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N2,Wake,0.08499611298263798,328,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N2,N1,0.04638507385332988,179,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N2,N2,0.6284011401917595,2425,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N2,N3,0.19512827157294635,753,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N2,REM,0.04508940139932625,174,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N3,Wake,0.12069603850425768,326,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N3,N1,0.0007404664938911515,2,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N3,N2,0.059237319511292116,160,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N3,N3,0.81673454276194,2206,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,N3,REM,0.00259163272861903,7,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,REM,Wake,0.08246225319396051,142,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,REM,N1,0.09872241579558652,170,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,REM,N2,0.25609756097560976,441,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,REM,N3,0.01916376306620209,33,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C2,2026,REM,REM,0.5435540069686411,936,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,Wake,Wake,0.7961342942126524,227243,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,Wake,N1,0.020687867205263583,5905,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,Wake,N2,0.06479278850027853,18494,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,Wake,N3,0.04933206742037536,14081,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,Wake,REM,0.06905298266143017,19710,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N1,Wake,0.15793141901310287,3399,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N1,N1,0.296487315305269,6381,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N1,N2,0.3642784127869157,7840,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N1,N3,0.07852430071554688,1690,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N1,REM,0.10277855217916551,2212,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N2,Wake,0.008650118613666609,598,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N2,N1,0.041022970549094484,2836,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N2,N2,0.5130185731643812,35466,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N2,N3,0.38040270786321817,26298,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N2,REM,0.05690562980963953,3934,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N3,Wake,0.002377482935807961,31,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N3,N1,0.0003834649896464453,5,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N3,N2,0.029450111204846998,384,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N3,N3,0.9555947541989417,12460,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,N3,REM,0.01219418667075696,159,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,REM,Wake,0.05898974259725179,1524,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,REM,N1,0.11681826978904587,3018,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,REM,N2,0.18029804528740082,4658,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,REM,N3,0.0325914457131798,842,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,17,REM,REM,0.6113024966131217,15793,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,Wake,Wake,0.7523622005864774,214749,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,Wake,N1,0.02596055816951789,7410,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,Wake,N2,0.0921091814891761,26291,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,Wake,N3,0.06355256750270641,18140,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,Wake,REM,0.06601549225212222,18843,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N1,Wake,0.1444568348666481,3109,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N1,N1,0.2872874268190689,6183,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N1,N2,0.3832357587584797,8248,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N1,N3,0.1135117554130657,2443,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N1,REM,0.07150822414273766,1539,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N2,Wake,0.006263380200196725,433,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N2,N1,0.04595556327026558,3177,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N2,N2,0.5306949025053521,36688,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N2,N3,0.39326216513336804,27187,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N2,REM,0.023823988890817566,1647,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N3,Wake,0.0011503949689393358,15,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N3,N1,0.0030677199171715622,40,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N3,N2,0.03336145409924074,435,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N3,N3,0.9619602730270727,12543,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,N3,REM,0.00046015798757573434,6,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,REM,Wake,0.04339074898393652,1121,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,REM,N1,0.11821172827559512,3054,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,REM,N2,0.1835107412425005,4741,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,REM,N3,0.0803561060576737,2076,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,42,REM,REM,0.5745306754402941,14843,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,Wake,Wake,0.7284651739637673,207928,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,Wake,N1,0.02205070892293463,6294,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,Wake,N2,0.07696727428153016,21969,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,Wake,N3,0.08940101529956242,25518,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,Wake,REM,0.08311582753220545,23724,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N1,Wake,0.21652262800854938,4660,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N1,N1,0.2007713037821764,4321,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N1,N2,0.40112443081498,8633,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N1,N3,0.11346529132980206,2442,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N1,REM,0.06811634606449214,1466,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N2,Wake,0.015636752878551177,1081,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N2,N1,0.029233929294682635,2021,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N2,N2,0.4623907886362321,31966,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N2,N3,0.4703755135103859,32518,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N2,REM,0.022363015680148122,1546,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N3,Wake,0.0018406319503029374,24,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N3,N1,0.0005368509855050234,7,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N3,N2,0.015338599585857812,200,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N3,N3,0.9747680036812639,12710,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,N3,REM,0.007515913797070327,98,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,REM,Wake,0.08821366363460421,2279,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,REM,N1,0.09018772982388233,2330,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,REM,N2,0.21099283917166634,5451,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,REM,N3,0.06669247145345461,1723,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C3,2026,REM,REM,0.5439132959163925,14052,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,Wake,Wake,0.6154509114222952,175670,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,Wake,N1,0.05228197160104123,14923,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,Wake,N2,0.2639218310426615,75332,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,Wake,N3,0.033538518671632225,9573,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,Wake,REM,0.0348067672623698,9935,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N1,Wake,0.21773069417340396,4686,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N1,N1,0.2126661090976675,4577,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N1,N2,0.3457857076479881,7442,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N1,N3,0.06165783849084658,1327,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N1,REM,0.16215965059009385,3490,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N2,Wake,0.011007926864548979,761,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N2,N1,0.04186194526413239,2894,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N2,N2,0.5744662385002604,39714,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N2,N3,0.301582479893537,20849,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N2,REM,0.07108140947752126,4914,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N3,Wake,0.001380473962727203,18,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N3,N1,0.0005368509855050234,7,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N3,N2,0.029450111204846998,384,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N3,N3,0.9599662550809112,12517,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,N3,REM,0.008666308766009663,113,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,REM,Wake,0.06200890265144184,1602,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,REM,N1,0.18006580220630927,4652,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,REM,N2,0.26049932262434683,6730,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,REM,N3,0.039287787884652606,1015,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,17,REM,REM,0.45813818463324946,11836,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,Wake,Wake,0.5437633350033108,155208,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,Wake,N1,0.05506020677356858,15716,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,Wake,N2,0.2941776178647879,83968,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,Wake,N3,0.08794358045495791,25102,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,Wake,REM,0.019055259903374873,5439,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N1,Wake,0.19324412229346716,4159,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N1,N1,0.1769352290679305,3808,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N1,N2,0.3763590744354614,8100,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N1,N3,0.14520026019886628,3125,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N1,REM,0.10826131400427469,2330,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N2,Wake,0.007521842272753573,520,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N2,N1,0.030810623155702134,2130,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N2,N2,0.5138864780420066,35526,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N2,N3,0.4204854481282185,29069,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N2,REM,0.027295608401319216,1887,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N3,Wake,0.0003834649896464453,5,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N3,N1,0.0019940179461615153,26,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N3,N2,0.015568678579645678,203,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N3,N3,0.9770687936191426,12740,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,N3,REM,0.004985044865403789,65,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,REM,Wake,0.04652603057867234,1202,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,REM,N1,0.15513837816915038,4008,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,REM,N2,0.32053415908651056,8281,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,REM,N3,0.129436810528353,3344,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,42,REM,REM,0.34836462163731374,9000,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,Wake,Wake,0.4597926658795584,131240,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,Wake,N1,0.10210802535095802,29145,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,Wake,N2,0.32483279788952224,92718,DESCRIPTIVE_CONFUSION_MIGRATION
