experiment_id,seed,condition,variant,metric,value,ci95_low,ci95_high,bootstrap_replicates,oracle_evaluation_subject_count,oracle_evaluation_epoch_count,analysis_scope
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_CONDITION_TEMPERATURE,error_AUROC,0.5813793537786404,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_CONDITION_TEMPERATURE,error_AUPRC,0.6733872105773919,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_CONDITION_TEMPERATURE,AURC,0.5434014470447607,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_CONDITION_TEMPERATURE,macro-F1,0.3292904051988638,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,UNCALIBRATED,NLL,1.025176113244191,0.8870341712816231,1.1756099960266013,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,UNCALIBRATED,Brier,0.4261567175684645,0.3818934723440965,0.4710827032488886,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,UNCALIBRATED,ECE,0.13121711649127413,0.11080234889554103,0.15379689737831764,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,UNCALIBRATED,adaptive_ECE,0.13121564183958426,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,UNCALIBRATED,error_AUROC,0.7681198933807829,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,UNCALIBRATED,error_AUPRC,0.5274170492134348,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,UNCALIBRATED,AURC,0.1301927857579907,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,UNCALIBRATED,macro-F1,0.5099357150840328,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,SOURCE_TEMPERATURE_SCALED,NLL,0.8979882998418428,0.7860405789830506,1.0170821456705832,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,SOURCE_TEMPERATURE_SCALED,Brier,0.4120084767147432,0.37031868166541826,0.4548227449870531,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,SOURCE_TEMPERATURE_SCALED,ECE,0.0907993618719982,0.07089590186465664,0.11229060608373076,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,SOURCE_TEMPERATURE_SCALED,adaptive_ECE,0.09076350993007533,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,SOURCE_TEMPERATURE_SCALED,error_AUROC,0.7550657388805778,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,SOURCE_TEMPERATURE_SCALED,error_AUPRC,0.5145437938985311,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,SOURCE_TEMPERATURE_SCALED,AURC,0.13576757816695945,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,SOURCE_TEMPERATURE_SCALED,macro-F1,0.5099357150840328,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_DOMAIN_TEMPERATURE,NLL,0.8050568777794807,0.7263703926834155,0.8864422345038699,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_DOMAIN_TEMPERATURE,Brier,0.4034018768642607,0.3667655878534905,0.44061747518113153,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_DOMAIN_TEMPERATURE,ECE,0.03532554407520515,0.026126647069274596,0.04659459013047719,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_DOMAIN_TEMPERATURE,adaptive_ECE,0.03475703187091919,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_DOMAIN_TEMPERATURE,error_AUROC,0.7234244498134148,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_DOMAIN_TEMPERATURE,error_AUPRC,0.4887325197666348,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_DOMAIN_TEMPERATURE,AURC,0.1514173690380673,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_DOMAIN_TEMPERATURE,macro-F1,0.5099357150840328,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_CONDITION_TEMPERATURE,NLL,0.8050568777794807,0.7263703926834155,0.8864422345038699,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_CONDITION_TEMPERATURE,Brier,0.4034018768642607,0.3667655878534905,0.44061747518113153,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_CONDITION_TEMPERATURE,ECE,0.03532554407520515,0.026126647069274596,0.04659459013047719,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_CONDITION_TEMPERATURE,adaptive_ECE,0.03475703187091919,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_CONDITION_TEMPERATURE,error_AUROC,0.7234244498134148,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_CONDITION_TEMPERATURE,error_AUPRC,0.4887325197666348,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_CONDITION_TEMPERATURE,AURC,0.1514173690380673,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C3,ORACLE_CONDITION_TEMPERATURE,macro-F1,0.5099357150840328,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,UNCALIBRATED,NLL,1.2688346777951922,1.123559750870954,1.4141518199212517,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,UNCALIBRATED,Brier,0.5584678101327398,0.5068864907045443,0.6094100897942106,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,UNCALIBRATED,ECE,0.11645582370817747,0.08782212889361811,0.1445872936197664,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,UNCALIBRATED,adaptive_ECE,0.1164376902899695,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,UNCALIBRATED,error_AUROC,0.7386020693743574,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,UNCALIBRATED,error_AUPRC,0.6238289963020952,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,UNCALIBRATED,AURC,0.23075105972981383,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,UNCALIBRATED,macro-F1,0.43952129400949735,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,SOURCE_TEMPERATURE_SCALED,NLL,1.1654762886236811,1.0485802938368827,1.2820940019031641,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,SOURCE_TEMPERATURE_SCALED,Brier,0.5458336516440452,0.49878312280469256,0.5918841399872843,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,SOURCE_TEMPERATURE_SCALED,ECE,0.06006643942496703,0.044009576475140685,0.08396827457106255,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,SOURCE_TEMPERATURE_SCALED,adaptive_ECE,0.06120189836447885,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,SOURCE_TEMPERATURE_SCALED,error_AUROC,0.7292162194489037,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,SOURCE_TEMPERATURE_SCALED,error_AUPRC,0.6231786634725955,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,SOURCE_TEMPERATURE_SCALED,AURC,0.2395183957927763,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,SOURCE_TEMPERATURE_SCALED,macro-F1,0.43952129400949735,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_DOMAIN_TEMPERATURE,NLL,1.1152611297885384,1.0355461548187384,1.1947237834199975,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_DOMAIN_TEMPERATURE,Brier,0.5515224096044047,0.514271407348884,0.5875303948460275,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_DOMAIN_TEMPERATURE,ECE,0.06970806076664302,0.052128447364403675,0.09716086003559142,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_DOMAIN_TEMPERATURE,adaptive_ECE,0.06860496097863002,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_DOMAIN_TEMPERATURE,error_AUROC,0.7134385138107809,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_DOMAIN_TEMPERATURE,error_AUPRC,0.6204847954385566,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_DOMAIN_TEMPERATURE,AURC,0.258888577727198,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_DOMAIN_TEMPERATURE,macro-F1,0.43952129400949735,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_CONDITION_TEMPERATURE,NLL,1.1175840901116485,1.0408415435952014,1.1940973294593578,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_CONDITION_TEMPERATURE,Brier,0.5542151194484798,0.5182202645958475,0.5893367843679241,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_CONDITION_TEMPERATURE,ECE,0.08001849493413414,0.05719114326244402,0.10836750043702344,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_CONDITION_TEMPERATURE,adaptive_ECE,0.07897159900468162,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_CONDITION_TEMPERATURE,error_AUROC,0.7121548656180673,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_CONDITION_TEMPERATURE,error_AUPRC,0.6201784747026757,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_CONDITION_TEMPERATURE,AURC,0.2607410420740252,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C4,ORACLE_CONDITION_TEMPERATURE,macro-F1,0.43952129400949735,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,UNCALIBRATED,NLL,1.441045858388714,1.3169956736514423,1.5984619228995676,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,UNCALIBRATED,Brier,0.7526751535531434,0.7182279541371951,0.7880286911752794,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,UNCALIBRATED,ECE,0.22625020658750658,0.20377901387168115,0.2499634234982885,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,UNCALIBRATED,adaptive_ECE,0.22544514759996648,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,UNCALIBRATED,error_AUROC,0.5552681066961205,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,UNCALIBRATED,error_AUPRC,0.5909755170561999,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,UNCALIBRATED,AURC,0.5042520881972895,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,UNCALIBRATED,macro-F1,0.35734012524214903,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,SOURCE_TEMPERATURE_SCALED,NLL,1.3129212829415662,1.217805108347946,1.4320213296396787,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,SOURCE_TEMPERATURE_SCALED,Brier,0.7176031102714576,0.6856618429935631,0.7515426659763091,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,SOURCE_TEMPERATURE_SCALED,ECE,0.17449015586938543,0.1534150260903833,0.19945924116432773,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,SOURCE_TEMPERATURE_SCALED,adaptive_ECE,0.17533952135848452,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,SOURCE_TEMPERATURE_SCALED,error_AUROC,0.5474206683149253,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,SOURCE_TEMPERATURE_SCALED,error_AUPRC,0.5841299370940701,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,SOURCE_TEMPERATURE_SCALED,AURC,0.5110919561860683,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,SOURCE_TEMPERATURE_SCALED,macro-F1,0.35734012524214903,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_DOMAIN_TEMPERATURE,NLL,1.2196752216367086,1.1604078153727837,1.288947514883404,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_DOMAIN_TEMPERATURE,Brier,0.6738479746230382,0.6476266291972914,0.7025807689564294,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_DOMAIN_TEMPERATURE,ECE,0.11486503217985547,0.09326820681603797,0.13832671215060055,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_DOMAIN_TEMPERATURE,adaptive_ECE,0.11488073683734878,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_DOMAIN_TEMPERATURE,error_AUROC,0.5333929599194722,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_DOMAIN_TEMPERATURE,error_AUPRC,0.5731472241037681,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_DOMAIN_TEMPERATURE,AURC,0.5237325600712776,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_DOMAIN_TEMPERATURE,macro-F1,0.35734012524214903,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_CONDITION_TEMPERATURE,NLL,1.2171792538142283,1.1635750470633215,1.279567731519235,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_CONDITION_TEMPERATURE,Brier,0.6690290724372794,0.6444392601220531,0.6960574022442075,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_CONDITION_TEMPERATURE,ECE,0.10805927236769813,0.08681457028495203,0.13105166296754484,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_CONDITION_TEMPERATURE,adaptive_ECE,0.10783631346254721,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_CONDITION_TEMPERATURE,error_AUROC,0.5309678653351877,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_CONDITION_TEMPERATURE,error_AUPRC,0.571302389842375,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_CONDITION_TEMPERATURE,AURC,0.5258736113014862,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,17,C5,ORACLE_CONDITION_TEMPERATURE,macro-F1,0.35734012524214903,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,UNCALIBRATED,NLL,1.1986218970331706,1.0324419723988978,1.3659228694912067,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,UNCALIBRATED,Brier,0.4713720433764956,0.4206037669197222,0.5205401261919292,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,UNCALIBRATED,ECE,0.14943435635505456,0.1258426298566149,0.17367491801376073,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,UNCALIBRATED,adaptive_ECE,0.14938423530614964,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,UNCALIBRATED,error_AUROC,0.755742517503621,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,UNCALIBRATED,error_AUPRC,0.549761730346221,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,UNCALIBRATED,AURC,0.15565932541006433,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,UNCALIBRATED,macro-F1,0.49491785210607675,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,SOURCE_TEMPERATURE_SCALED,NLL,1.0095926267349833,0.8835276817870051,1.137179112946246,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,SOURCE_TEMPERATURE_SCALED,Brier,0.45187068347099385,0.40420458161196376,0.4980572820338665,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,SOURCE_TEMPERATURE_SCALED,ECE,0.09435398980723257,0.07165936303638072,0.11719953570177329,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,SOURCE_TEMPERATURE_SCALED,adaptive_ECE,0.09435398980723256,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,SOURCE_TEMPERATURE_SCALED,error_AUROC,0.7408536645826688,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,SOURCE_TEMPERATURE_SCALED,error_AUPRC,0.5370814749580076,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,SOURCE_TEMPERATURE_SCALED,AURC,0.1631671303200995,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,SOURCE_TEMPERATURE_SCALED,macro-F1,0.49491785210607675,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_DOMAIN_TEMPERATURE,NLL,0.9010530078466135,0.8143027232012913,0.9866129091975957,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_DOMAIN_TEMPERATURE,Brier,0.44443145065147477,0.40404846624885843,0.483566241939237,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_DOMAIN_TEMPERATURE,ECE,0.042342258060665015,0.03374007964301092,0.05493656456237073,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_DOMAIN_TEMPERATURE,adaptive_ECE,0.04218174674421073,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_DOMAIN_TEMPERATURE,error_AUROC,0.7110400397082269,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_DOMAIN_TEMPERATURE,error_AUPRC,0.5137577930145236,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_DOMAIN_TEMPERATURE,AURC,0.18005668473070488,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_DOMAIN_TEMPERATURE,macro-F1,0.49491785210607675,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_CONDITION_TEMPERATURE,NLL,0.9010530078466135,0.8143027232012913,0.9866129091975957,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_CONDITION_TEMPERATURE,Brier,0.44443145065147477,0.40404846624885843,0.483566241939237,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_CONDITION_TEMPERATURE,ECE,0.042342258060665015,0.03374007964301092,0.05493656456237073,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_CONDITION_TEMPERATURE,adaptive_ECE,0.04218174674421073,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_CONDITION_TEMPERATURE,error_AUROC,0.7110400397082269,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_CONDITION_TEMPERATURE,error_AUPRC,0.5137577930145236,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_CONDITION_TEMPERATURE,AURC,0.18005668473070488,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C3,ORACLE_CONDITION_TEMPERATURE,macro-F1,0.49491785210607675,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,UNCALIBRATED,NLL,1.672101026866467,1.4725985677036024,1.873074000759121,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,UNCALIBRATED,Brier,0.6666266465393275,0.6067116762851007,0.7245739284735774,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,UNCALIBRATED,ECE,0.17501700995477085,0.14045976537257165,0.20856996273725462,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,UNCALIBRATED,adaptive_ECE,0.174981496814885,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,UNCALIBRATED,error_AUROC,0.6857391787696961,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,UNCALIBRATED,error_AUPRC,0.6303384264711208,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,UNCALIBRATED,AURC,0.33298817109859097,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,UNCALIBRATED,macro-F1,0.3879041970253304,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,SOURCE_TEMPERATURE_SCALED,NLL,1.4432201568101048,1.2953359071852464,1.590819213656497,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,SOURCE_TEMPERATURE_SCALED,Brier,0.6427781308641428,0.5892360449101982,0.6939470021262583,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,SOURCE_TEMPERATURE_SCALED,ECE,0.09877797695656826,0.06833223530425687,0.13253661486498902,2000,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,SOURCE_TEMPERATURE_SCALED,adaptive_ECE,0.09875634955009031,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,SOURCE_TEMPERATURE_SCALED,error_AUROC,0.6708148955765051,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
D2_ISRUC_TO_SLEEPEDF,42,C4,SOURCE_TEMPERATURE_SCALED,error_AUPRC,0.6273932963423803,,,0,62,327739,ORACLE_TARGET_UPPER_BOUND
