experiment_id,seed,condition,true_class,predicted_class,count,prediction_hash
D2_ISRUC_TO_SLEEPEDF,17,C3,4,3,1186,24ce7a3ed9c26fd057270828895a4ff6d6c2b6fd5f3603a225fffff077c64917
D2_ISRUC_TO_SLEEPEDF,17,C3,4,4,17557,24ce7a3ed9c26fd057270828895a4ff6d6c2b6fd5f3603a225fffff077c64917
D2_ISRUC_TO_SLEEPEDF,17,C4,0,0,207559,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,0,1,4813,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,0,2,28628,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,0,3,24844,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,0,4,19589,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,1,0,5254,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,1,1,2701,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,1,2,6929,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,1,3,2116,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,1,4,4522,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,2,0,952,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,2,1,1533,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,2,2,34031,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,2,3,27913,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,2,4,4703,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,3,0,17,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,3,1,3,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,3,2,240,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,3,3,12741,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,3,4,38,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,4,0,2105,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,4,1,2221,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,4,2,5066,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,4,3,1893,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C4,4,4,14550,2e24c373d7fc8f097d3e32818630ae321569cd14b1547d2322ba43b784442029
D2_ISRUC_TO_SLEEPEDF,17,C5,0,0,110661,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,0,1,7822,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,0,2,31445,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,0,3,34556,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,0,4,100949,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,1,0,3018,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,1,1,4049,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,1,2,10822,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,1,3,1965,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,1,4,1668,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,2,0,4345,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,2,1,2493,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,2,2,38242,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,2,3,19742,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,2,4,4310,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,3,0,279,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,3,1,40,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,3,2,1542,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,3,3,10880,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,3,4,298,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,4,0,2007,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,4,1,1135,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,4,2,7168,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,4,3,1445,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,17,C5,4,4,14080,7894ec0aab697e801ffe95248f51175356547f71213499a037b02798231a3f1c
D2_ISRUC_TO_SLEEPEDF,42,C0,0,0,2946,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,0,1,515,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,0,2,93,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,0,3,7,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,0,4,78,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,1,0,104,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,1,1,977,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,1,2,452,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,1,3,5,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,1,4,132,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,2,0,19,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,2,1,435,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,2,2,3059,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,2,3,181,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,2,4,165,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,3,0,0,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,3,1,0,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,3,2,656,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,3,3,2044,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,3,4,1,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,4,0,52,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,4,1,218,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,4,2,172,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,4,3,3,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C0,4,4,1277,34c984014399901dd462215c443af598a83c89a9d91922c82446cebcaf302af7
D2_ISRUC_TO_SLEEPEDF,42,C1,0,0,2659,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,0,1,490,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,0,2,111,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,0,3,7,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,0,4,372,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,1,0,150,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,1,1,663,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,1,2,421,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,1,3,4,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,1,4,432,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,2,0,23,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,2,1,234,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,2,2,3016,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,2,3,190,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,2,4,396,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,3,0,1,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,3,1,0,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,3,2,671,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,3,3,2019,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,3,4,10,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,4,0,31,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,4,1,97,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,4,2,338,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,4,3,19,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C1,4,4,1237,1316a2af6755c4156393eb4d24ccc03aec66876e556950aa587813caa966e744
D2_ISRUC_TO_SLEEPEDF,42,C2,0,0,2878,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,0,1,249,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,0,2,384,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,0,3,22,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,0,4,106,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,1,0,263,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,1,1,699,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,1,2,621,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,1,3,18,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,1,4,69,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,2,0,110,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,2,1,463,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,2,2,2986,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,2,3,184,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,2,4,116,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,3,0,29,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,3,1,2,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,3,2,760,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,3,3,1906,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,3,4,4,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,4,0,238,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,4,1,196,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,4,2,386,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,4,3,2,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C2,4,4,900,f5e96dc5e59ad68397a1a9e53f4d79675086da918a7d9da6aefe15a50e041946
D2_ISRUC_TO_SLEEPEDF,42,C3,0,0,224334,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,0,1,5902,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,0,2,19338,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,0,3,16978,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,0,4,18881,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,1,0,3275,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,1,1,5592,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,1,2,7941,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,1,3,2300,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,1,4,2414,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,2,0,630,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,2,1,2614,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,2,2,39053,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,2,3,24162,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,2,4,2673,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,3,0,20,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,3,1,5,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,3,2,490,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,3,3,12380,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,3,4,144,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,4,0,1005,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,4,1,2544,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,4,2,3972,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,4,3,1700,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C3,4,4,16614,56ef356e250d2cc95f237f4710377ba5286df33e3b195d4211c82b3d7743fa5c
D2_ISRUC_TO_SLEEPEDF,42,C4,0,0,205332,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,0,1,10322,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,0,2,42788,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,0,3,13348,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,0,4,13643,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,1,0,4154,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,1,1,3445,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,1,2,7368,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,1,3,1935,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,1,4,4620,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,2,0,697,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,2,1,2115,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,2,2,38704,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,2,3,23986,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,2,4,3630,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,3,0,14,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,3,1,10,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,3,2,307,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,3,3,12599,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,3,4,109,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,4,0,1471,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,4,1,2696,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,4,2,5978,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,4,3,1985,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C4,4,4,13705,3f51f932b19456ba0ca2b3e4408487bdff06c7562be5d4934147581c15af9bb4
D2_ISRUC_TO_SLEEPEDF,42,C5,0,0,143991,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,0,1,7069,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,0,2,27925,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,0,3,32218,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,0,4,74230,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,1,0,2788,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,1,1,4545,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,1,2,9498,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,1,3,3028,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,1,4,1663,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,2,0,2722,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,2,1,5612,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,2,2,33166,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,2,3,21513,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,2,4,6119,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,3,0,151,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
