direction,condition,seed,model,coverage,risk
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.9099987709688381,0.3152478456836876
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.9199997108161971,0.31857115914544065
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.9299982407985329,0.32180569195647724
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.939999180645892,0.32511671191576746
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.9500001204932512,0.32833518935194933
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.9599986504755869,0.33169077371837674
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.969999590322946,0.33491672297968755
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.9799981203052817,0.33837520686763667
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.9899990601526408,0.3417995136449608
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,1.0,0.3455240371986765
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,2.409865023460036e-06,0.0
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.01000093984735915,0.39951807228915664
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.0200018796947183,0.40313253012048195
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.030000409677053988,0.41192063619567837
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.040001349524413136,0.44526778721609733
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.050002289371772285,0.4787218661140296
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.060000819354107976,0.4945377138726002
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.07000175920146713,0.492977141283393
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.08000028918380281,0.48938157062385157
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.09000122903116196,0.48783034781910195
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.10000216887852112,0.4869267657902981
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.1100006988608568,0.4865486570564781
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.12000163870821595,0.4866254317615873
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.13000016869055164,0.4875150616368524
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.14000110853791078,0.48821757466219123
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.15000204838526995,0.48940477146758776
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.16000057836760562,0.4904961291682983
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.1700015182149648,0.4917923565434339
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.18000004819730048,0.4930448636418406
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.19000098804465962,0.494387580381264
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.20000192789201876,0.49475256949381274
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.21000045787435445,0.4956966789837277
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.2200013977217136,0.4968562415107567
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.22999992770404928,0.49851740866084804
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.24000086755140845,0.49904107800905706
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.2500018073987676,0.49944573505171536
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.2600003373811033,0.500583928074891
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.27000127722846246,0.501651196001428
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.27999980721079815,0.5024572033497147
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.29000074705815726,0.5036521825841996
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.30000168690551643,0.5048076536882776
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.3100002168878521,0.5057603507517219
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.32000115673521123,0.5065743892520409
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.3299996867175469,0.5071967401067644
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.3400006265649061,0.5080836646891634
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.35000156641226526,0.5089887563086541
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.36000009639460095,0.5096260693773178
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.37000103624196007,0.5102777198832847
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.37999956622429576,0.510689031930748
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.39000050607165493,0.511106991689066
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.4000014459190141,0.5120462692411965
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.4099999759013498,0.5127017527360787
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.4200009157487089,0.5131911133552133
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.4299994457310446,0.5137110287895177
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.44000038557840376,0.5141004365138047
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.4500013254257629,0.5144886013720125
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.45999985540809857,0.5144591946857221
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.47000079525545774,0.5145719676770991
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.47999932523779343,0.5147227898243306
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.4900002650851526,0.5147419724488642
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.5000012049325118,0.5151748834833069
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.5099997349148474,0.5155460000945046
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.5200006747622066,0.5160255816109
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.5299992047445422,0.5165848978533981
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.5400001445919014,0.5169471481040169
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.5500010844392605,0.517322513790973
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.5599996144215963,0.5179319901195466
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.5700005542689554,0.5185474869782859
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.5799990842512911,0.5191605346584842
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.5900000240986503,0.5198773011146647
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.6000009639460094,0.5204938608787157
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.6099994939283451,0.5213846068756272
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.6200004337757042,0.5221513083225796
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.6299989637580399,0.5228880175958688
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.639999903605399,0.5236185634943048
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.6500008434527582,0.5242969691352303
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.6599993734350939,0.5249384753572811
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.670000313282453,0.5257243978937071
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.6799988432647888,0.5262835211023025
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.6899997831121479,0.5269712876716156
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.700000722959507,0.5275774340472265
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.7099992529418427,0.528385524502583
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.7200001927892019,0.52900539541858
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.7299987227715375,0.5296364398638589
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.7399996626188967,0.5303952506097939
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.7500006024662559,0.5309635275254562
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.7599991324485915,0.5315026793924597
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.7700000722959507,0.5321325738607912
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.7799986022782864,0.5325996620003769
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.7899995421256455,0.5331905716264158
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.8000004819730047,0.5338721386635499
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.8099990119553404,0.5343718575024248
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.8199999518026996,0.534898961994663
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.8299984817850352,0.5355891259722952
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.8399994216323944,0.5364994391322185
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.8500003614797536,0.5371445096210277
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.8599988914620892,0.5379470165272119
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.8699998313094484,0.5386852660269905
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.879998361291784,0.5396409842126162
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.8899993011391432,0.5404194251519705
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.9000002409865023,0.5412957037473392
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.9099987709688381,0.5422283072131859
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.9199997108161971,0.5431235003824352
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.9299982407985329,0.5440656313728742
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.939999180645892,0.5449760679685076
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.9500001204932512,0.5458242117839848
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.9599986504755869,0.5466409948740091
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.969999590322946,0.5474172198592837
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.9799981203052817,0.5479527173739306
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,0.9899990601526408,0.548597773672078
D2_ISRUC_TO_SLEEPEDF,C5,17,B0,1.0,0.5493383715578091
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,2.409865023460036e-06,1.0
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.01000093984735915,0.18024096385542168
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.0200018796947183,0.22903614457831326
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.030000409677053988,0.2600208852116636
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.040001349524413136,0.2777878185432857
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.050002289371772285,0.2942792423731264
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.060000819354107976,0.3098240822556029
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.07000175920146713,0.3242219774166896
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.08000028918380281,0.33469891857697986
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.09000122903116196,0.3465070822288269
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.10000216887852112,0.3583391570474974
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.1100006988608568,0.36938614555492266
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.12000163870821595,0.3787452807454414
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.13000016869055164,0.3875614051348596
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.14000110853791078,0.3955417850073156
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.15000204838526995,0.40271507751626634
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.16000057836760562,0.4103985299876495
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.1700015182149648,0.41599569063279657
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.18000004819730048,0.42323912548699344
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.19000098804465962,0.43004451885392486
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.20000192789201876,0.43578374079741666
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.21000045787435445,0.4406371210208625
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.2200013977217136,0.44543881172501426
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.22999992770404928,0.4507392001341143
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.24000086755140845,0.4551515699209768
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.2500018073987676,0.4594904618231943
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.2600003373811033,0.46343498007229583
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.27000127722846246,0.4665476615494466
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.27999980721079815,0.46958834313058895
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.29000074705815726,0.4727644404557126
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.30000168690551643,0.4759296002056407
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.3100002168878521,0.4787232388563255
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.32000115673521123,0.4810449739434286
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.3299996867175469,0.48314188276360664
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.3400006265649061,0.4852254282818403
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.35000156641226526,0.4872725269731542
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.36000009639460095,0.48900834080837563
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.37000103624196007,0.4902237911629846
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.37999956622429576,0.49104226781241084
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.39000050607165493,0.492489263756295
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.4000014459190141,0.49444226887971804
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.4099999759013498,0.4962323815345551
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.4200009157487089,0.49798030800302956
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.4299994457310446,0.49977862839273
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.44000038557840376,0.501476041033393
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.4500013254257629,0.5031783348417259
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.45999985540809857,0.5048197315619074
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.47000079525545774,0.5062502563681858
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.47999932523779343,0.507734171432014
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.4900002650851526,0.5084910810451924
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.5000012049325118,0.5092562692487504
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.5099997349148474,0.50980484808392
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.5200006747622066,0.5098757994253407
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.5299992047445422,0.5099282041022329
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.5400001445919014,0.5100745719143694
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.5500010844392605,0.510176182693698
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.5599996144215963,0.5101989000679926
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.5700005542689554,0.5104004599878239
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.5799990842512911,0.5103478936499957
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.5900000240986503,0.5106013634117152
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.6000009639460094,0.5109146628001783
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.6099994939283451,0.511310572600207
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.6200004337757042,0.5119443710256689
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.6299989637580399,0.5124490771731854
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.639999903605399,0.5132297844300103
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.6500008434527582,0.5141273519325239
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.6599993734350939,0.5148827563039938
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.670000313282453,0.5157900037406843
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.6799988432647888,0.5168885754483952
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.6899997831121479,0.5179465149498993
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.700000722959507,0.5193012775714094
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.7099992529418427,0.5206467948761464
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.7200001927892019,0.5218728662659151
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.7299987227715375,0.5232354310199689
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.7399996626188967,0.5245692364306627
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.7500006024662559,0.5259606517555049
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.7599991324485915,0.5272790690300282
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.7700000722959507,0.5285678517776665
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.7799986022782864,0.5300723887675373
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.7899995421256455,0.5315707753363899
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.8000004819730047,0.532923254882233
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.8099990119553404,0.5343807829393249
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.8199999518026996,0.5360363007981943
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.8299984817850352,0.5376854220320135
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.8399994216323944,0.5392306213726485
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.8500003614797536,0.5410569947011343
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.8599988914620892,0.5429544983271032
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.8699998313094484,0.5448567376515169
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.879998361291784,0.5467062834609012
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.8899993011391432,0.5485046640401825
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.9000002409865023,0.5504531883844537
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.9099987709688381,0.5524768679127363
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.9199997108161971,0.554481302584843
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.9299982407985329,0.5564803466066186
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.939999180645892,0.5584969607473664
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.9500001204932512,0.5605243865625943
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.9599986504755869,0.5625360852691773
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.969999590322946,0.5645247843542552
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.9799981203052817,0.5667103558000398
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,0.9899990601526408,0.5689453300909664
D2_ISRUC_TO_SLEEPEDF,C5,17,B1,1.0,0.571256093946178
